timestamp,up_metrics,prometheus_build_info,prometheus_build_info_branch,prometheus_build_info_container,prometheus_build_info_endpoint,prometheus_build_info_goarch,prometheus_build_info_goos,prometheus_build_info_goversion,prometheus_build_info_instance,prometheus_build_info_job,prometheus_build_info_namespace,prometheus_build_info_pod,prometheus_build_info_revision,prometheus_build_info_service,prometheus_build_info_version,node_load1,node_memory_available,container_cpu_all,hour,day_of_week,is_weekend,up_metrics_rolling_10,up_metrics_rolling_30,up_metrics_rolling_120,prometheus_build_info_rolling_10,prometheus_build_info_rolling_30,prometheus_build_info_rolling_120,node_load1_rolling_10,node_load1_rolling_30,node_load1_rolling_120,node_memory_available_rolling_10,node_memory_available_rolling_30,node_memory_available_rolling_120,container_cpu_all_rolling_10,container_cpu_all_rolling_30,container_cpu_all_rolling_120,up_metrics_rate_of_change,up_metrics_rate_of_change_pct,prometheus_build_info_rate_of_change,prometheus_build_info_rate_of_change_pct,node_load1_rate_of_change,node_load1_rate_of_change_pct,node_memory_available_rate_of_change,node_memory_available_rate_of_change_pct,container_cpu_all_rate_of_change,container_cpu_all_rate_of_change_pct
2025-06-08 18:27:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.2333333333333333,1655694677.3333333,0.001236097803960053,18,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.11333333333333333,0.22366666666666665,0.40344444444444444,1648018227.2,1651214336.0,1676250481.777778,0.0012673566962798865,0.001268783493727966,0.0016697824503644112,0.0,0.0,0.0,0.0,-0.05333333333333337,-18.60465116279071,9377109.333333254,0.5695808339532427,-2.320762509583612e-05,-1.8428908952798695
2025-06-08 18:27:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.13999999999999999,1652196693.3333333,0.001225018642014986,18,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.11500000000000002,0.21044444444444446,0.40177777777777773,1648624162.1333334,1651207372.8,1676749795.5555556,0.001262849386862422,0.001266506944096544,0.0016511812142918426,0.0,0.0,0.0,0.0,-0.09333333333333332,-40.0,-3497984.0,-0.2112698704590743,-1.1079161945067159e-05,-0.8963014018448345
2025-06-08 18:28:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.11,1883204266.6666667,0.0012720941196240085,18,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.11866666666666666,0.19866666666666666,0.3996944444444444,1672648430.9333332,1659442699.3777778,1679190744.1777778,0.001261041455987795,0.0012677701529662804,0.0016354522525863268,0.0,0.0,0.0,0.0,-0.029999999999999985,-21.42857142857142,231007573.3333335,13.9818445506795,4.707547760902258e-05,3.842837651155251
2025-06-08 18:28:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.09333333333333332,1876164608.0,0.0012306898727661576,18,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.12366666666666667,0.18233333333333335,0.3939722222222222,1696106222.9333332,1666294306.1333334,1681884973.5111113,0.001256775382086537,0.0012675227141834484,0.0016194771731488577,0.0,0.0,0.0,0.0,-0.016666666666666677,-15.15151515151516,-7039658.666666746,-0.37381280359602975,-4.140424685785088e-05,-3.2548100190958107
2025-06-08 18:29:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.12333333333333334,2028229973.3333333,0.001321153771319081,18,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333336,0.1711111111111111,0.38529166666666664,1734023031.4666667,1679030044.4444442,1685831327.2888887,0.0012647334489120827,0.0012705492269945156,0.0016056825332913572,0.0,0.0,0.0,0.0,0.030000000000000013,32.14285714285716,152065365.33333325,8.105118531973353,9.04638985529233e-05,7.350665716423932
2025-06-08 18:29:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.15333333333333332,2119406933.3333333,0.001294527709102475,18,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.14733333333333334,0.16555555555555557,0.37886111111111115,1781339340.8,1694057039.6444445,1690407065.6,0.0012681843370237098,0.0012716984372192729,0.0015918938104299953,0.0,0.0,0.0,0.0,0.029999999999999985,24.32432432432432,91176960.0,4.495395551726,-2.6626062216605862e-05,-2.0153643576267144
2025-06-08 18:30:16,0.7777777777777778,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.13,1731287040.0,0.0012157240854811153,18,6,1,0.9777777777777779,0.9925925925925926,0.9981481481481481,1.0,1.0,1.0,0.15966666666666668,0.15455555555555556,0.37502777777777774,1788443784.5333333,1696695978.6666667,1691552989.8666666,0.001265578018789757,0.0012701730495308728,0.0015777927288748448,-0.2222222222222222,-22.22222222222222,0.0,0.0,-0.023333333333333317,-15.217391304347816,-388119893.33333325,-18.312665077626743,-7.880362362135975e-05,-6.087442012036659
2025-06-08 18:30:46,0.7777777777777778,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.1,1699491840.0,0.002667048598454717,18,6,1,0.9555555555555555,0.9851851851851853,0.9962962962962963,1.0,1.0,1.0,0.15533333333333332,0.14800000000000002,0.3701111111111111,1793360213.3333333,1698766506.6666667,1692739106.1333334,0.0013996651156422395,0.0013183204725652558,0.00157535307882514,0.0,0.0,0.0,0.0,-0.03,-23.076923076923073,-31795200.0,-1.836506556417128,0.001451324512973602,119.37943241448976
2025-06-08 18:31:16,0.8235294117647058,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.095,1644013568.0,0.004080306244821077,18,6,1,0.9379084967320261,0.9793028322440087,0.9948257080610022,1.0,1.0,1.0,0.14650000000000002,0.1443888888888889,0.3617361111111111,1793600716.8,1698610881.4222221,1693138227.2,0.001680196627659956,0.0014122169136299065,0.0015841272109827725,0.04575163398692805,5.882352941176472,0.0,0.0,-0.0050000000000000044,-5.000000000000004,-55478272.0,-3.264403552534856,0.00141325764636636,52.98957233794685
2025-06-08 18:31:46,0.8235294117647058,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.26,1735073792.0,0.004703001910601529,18,6,1,0.9202614379084967,0.9734204793028323,0.993355119825708,1.0,1.0,1.0,0.1438333333333333,0.1466111111111111,0.35473611111111114,1802476339.2,1701489550.222222,1694490504.5333333,0.00202456627581452,0.0015274161410162945,0.0015978997292664862,0.0,0.0,0.0,0.0,0.165,173.6842105263158,91060224.0,5.538897352944483,0.000622695665780452,15.261003180111965
2025-06-08 18:32:16,0.8235294117647058,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.28500000000000003,1741193216.0,0.003598783553803438,18,6,1,0.9026143790849673,0.9675381263616558,0.9918845315904139,1.0,1.0,1.0,0.14900000000000002,0.1498888888888889,0.34794444444444445,1811026193.0666668,1704685021.8666666,1695888179.2,0.0022608348507988586,0.001604874580192178,0.0016023686088450935,0.0,0.0,0.0,0.0,0.025000000000000022,9.615384615384626,6119424.0,0.3526895529293972,-0.0011042183567980912,-23.47901144392387
2025-06-08 18:32:46,0.9333333333333333,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.17,1738797056.0,0.0013099799920052416,18,6,1,0.8959477124183006,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.152,0.14455555555555558,0.34044444444444444,1819686229.3333333,1707626769.0666666,1697284300.8,0.002269330985797884,0.0016041284977239283,0.0015884739314931764,0.1098039215686275,13.33333333333333,0.0,0.0,-0.11500000000000002,-40.35087719298246,-2396160.0,-0.13761597380356205,-0.0022888035617981963,-63.599367052215015
2025-06-08 18:33:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.26,1751142400.0,0.0012539926593074695,18,6,1,0.8959477124183006,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.167,0.14355555555555555,0.3370277777777778,1806480042.6666665,1711090483.2,1698834414.9333334,0.00226752083976623,0.0016022473502410413,0.0015745578792427327,0.06666666666666665,7.14285714285714,0.0,0.0,0.09,52.941176470588225,12345344.0,0.7099933806191228,-5.5987332697772074e-05,-4.273907467248406
2025-06-08 18:33:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.45499999999999996,1739120640.0,0.0012368147958692667,18,6,1,0.8959477124183006,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.20316666666666666,0.1496111111111111,0.33636111111111106,1792775645.8666663,1713846135.4666667,1700192204.8,0.002268133332076541,0.0015973264642884831,0.0015621501689546179,0.0,0.0,0.0,0.0,0.19499999999999995,74.99999999999997,-12021760.0,-0.686509560844395,-1.7177863438202828e-05,-1.3698535881134677
2025-06-08 18:34:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.5,1723293696.0,0.0012375932212422248,18,6,1,0.8959477124183006,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.24083333333333332,0.16083333333333333,0.3375694444444444,1762282018.1333332,1716575982.9333334,1701473809.0666666,0.002259777277068856,0.0015955673321138798,0.001554535713151293,0.0,0.0,0.0,0.0,0.04500000000000004,9.8901098901099,-15826944.0,-0.9100544054264081,7.784253729581012e-07,0.06293790918072695
2025-06-08 18:34:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.55,1734924288.0,0.0012274617217398257,18,6,1,0.8959477124183006,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.2805,0.17283333333333334,0.3403194444444445,1723833753.6,1718762450.4888887,1702821580.8,0.0022530706783325904,0.0015927902759928904,0.0015509500485957608,0.0,0.0,0.0,0.0,0.050000000000000044,10.000000000000009,11630592.0,0.6749048074043529,-1.0131499502399107e-05,-0.8186453616988665
2025-06-08 18:35:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.51,1715503104.0,0.0013178297620805633,18,6,1,0.9181699346405228,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.3185,0.18616666666666667,0.3434861111111111,1722255360.0,1720569059.5555556,1704011639.4666667,0.002263281245992535,0.0015945960947289213,0.0015506127926991642,0.0,0.0,0.0,0.0,-0.040000000000000036,-7.272727272727275,-19421184.0,-1.1194254489565347,9.036804034073765e-05,7.362188061770958
2025-06-08 18:35:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.495,1679761408.0,0.002859238846764682,18,6,1,0.9403921568627451,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.358,0.1981111111111111,0.34511111111111104,1720282316.8,1721621139.911111,1704803993.6,0.002282500270823532,0.0016493678215860814,0.0015639286650775393,0.0,0.0,0.0,0.0,-0.015000000000000013,-2.941176470588236,-35741696.0,-2.0834527152216675,0.0015414090846841185,116.96572114523902
2025-06-08 18:36:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,1.5450000000000002,1588054016.0,0.0053322976881846436,18,6,1,0.9580392156862745,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.503,0.2461666666666667,0.35648611111111106,1714686361.6,1719250761.9555554,1705002325.3333333,0.0024076994151598884,0.0017850905338972231,0.0015978882949209286,0.0,0.0,0.0,0.0,1.0500000000000003,212.12121212121215,-91707392.0,-5.45954869323918,0.0024730588414199617,86.49360805300701
2025-06-08 18:36:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,1.7400000000000002,1544108032.0,0.006624877387736382,18,6,1,0.975686274509804,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.651,0.2991666666666667,0.37006944444444445,1695589785.6,1715542175.2888887,1704702037.3333333,0.002599886962873374,0.0019649452190761596,0.0016429135345450833,0.0,0.0,0.0,0.0,0.19500000000000006,12.621359223300965,-43945984.0,-2.767285215567883,0.0012925796995517389,24.240576485739894
2025-06-08 18:37:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,1.1500000000000001,1514801152.0,0.006428994663246488,18,6,1,0.9933333333333334,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.7375,0.3332777777777778,0.37877777777777777,1672950579.2,1710664999.8222222,1704180701.8666666,0.0028829080738176785,0.0021370332069654747,0.001686319420061083,0.0,0.0,0.0,0.0,-0.5900000000000001,-33.90804597701149,-29306880.0,-1.8979811899586085,-0.0001958827244898948,-2.956775092207775
2025-06-08 18:37:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.995,1502076928.0,0.004376476088751985,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.8200000000000001,0.36233333333333334,0.38656944444444447,1649278566.4,1705862985.9555554,1703464362.6666667,0.003189557683492353,0.002240579352050886,0.0017124717336910744,0.0,0.0,0.0,0.0,-0.15500000000000014,-13.47826086956523,-12724224.0,-0.8399930237180109,-0.002052518574494503,-31.92596482041611
2025-06-08 18:38:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.6,1502042112.0,0.0025750283024071645,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.8540000000000001,0.3798888888888889,0.39123611111111106,1624368537.6,1701165670.4,1702903910.4,0.0033216612478023226,0.002283407847852116,0.0017233471354868996,0.0,0.0,0.0,0.0,-0.395,-39.69849246231156,-34816.0,-0.002317857318157035,-0.0018014477863448203,-41.16206166360043
2025-06-08 18:38:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.445,1489764352.0,0.0016075439239385898,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.853,0.3932777777777778,0.3947777777777778,1599432908.8,1696104925.8666666,1702273928.5333333,0.0033587341606092546,0.002294547624924111,0.0017260502310258205,0.0,0.0,0.0,0.0,-0.15499999999999997,-25.83333333333333,-12277760.0,-0.8174045122910645,-0.0009674843784685746,-37.57179591246278
2025-06-08 18:39:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.3,1482149888.0,0.0012897652141809018,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.833,0.4023888888888889,0.39719444444444446,1575318528.0,1690541192.5333333,1701593207.4666667,0.003363951359903123,0.00229615402862802,0.0017266437516748243,0.0,0.0,0.0,0.0,-0.14500000000000002,-32.58426966292135,-7614464.0,-0.5111186873130391,-0.00031777870975768807,-19.767964347693155
2025-06-08 18:39:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.18,1493751808.0,0.0013518420190956053,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.796,0.4079444444444445,0.3986527777777778,1551201280.0,1685458124.8,1701050692.2666667,0.003376389389638701,0.0022992148016650004,0.0017279585666957176,0.0,0.0,0.0,0.0,-0.12,-40.0,11601920.0,0.782776431313259,6.207680491470357e-05,4.813031413172908
2025-06-08 18:40:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.11,1485539328.0,0.001252635217325313,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.756,0.4113888888888889,0.3995694444444445,1528204902.4,1679634682.3111112,1700357239.4666667,0.003369869935163176,0.0022995763999818226,0.0017287644794908743,0.0,0.0,0.0,0.0,-0.06999999999999999,-38.888888888888886,-8212480.0,-0.5497887906154797,-9.920680177029242e-05,-7.338638714356782
2025-06-08 18:40:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.12000000000000001,1482467328.0,0.0012690522471933926,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.7185,0.4106111111111111,0.40011111111111114,1508475494.4,1674039341.5111113,1699561028.2666667,0.003210851275206046,0.0022976722205572727,0.0017291062752582767,0.0,0.0,0.0,0.0,0.010000000000000009,9.090909090909104,-3072000.0,-0.20679358278153925,1.6417029868079705e-05,1.3105994180120595
2025-06-08 18:41:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.105,1488603136.0,0.00130071536260525,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.5745,0.40800000000000003,0.4007361111111111,1498530406.4,1668939161.6,1699046092.8,0.0028076930426481073,0.0022985296951559837,0.0017301568265913683,0.0,0.0,0.0,0.0,-0.015000000000000013,-12.50000000000001,6135808.0,0.41389161731326674,3.166311541185729e-05,2.49502063306557
2025-06-08 18:41:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.135,1490251776.0,0.001273704390672827,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.41400000000000003,0.40294444444444444,0.4010277777777778,1493144780.8,1663736968.5333333,1698426692.2666667,0.0022725757429417513,0.002299009660543215,0.001731025389339928,0.0,0.0,0.0,0.0,0.030000000000000013,28.57142857142858,1648640.0,0.110750807930593,-2.7010971932422837e-05,-2.076624349105982
2025-06-08 18:42:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.27,1491384320.0,0.0013107899024474286,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.32599999999999996,0.4041666666666667,0.40277777777777773,1490803097.6,1658259956.6222222,1697993966.9333334,0.0017607552668618457,0.0023014993971594614,0.0017321002112408743,0.0,0.0,0.0,0.0,0.135,100.0,1132544.0,0.07599682270065244,3.70855117746015e-05,2.9116262804912862
2025-06-08 18:42:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.19999999999999998,1488551936.0,0.0012535602658530092,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.2465,0.4061666666666667,0.4041527777777778,1489450598.4,1652805131.3777778,1697431637.3333333,0.001448463684571948,0.0023024507846207284,0.0017324686679832035,0.0,0.0,0.0,0.0,-0.07000000000000003,-25.92592592592594,-2832384.0,-0.18991643951306036,-5.722963659441933e-05,-4.3660419177446785
2025-06-08 18:43:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.155,1487251456.0,0.0012970931246381893,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.202,0.4076666666666667,0.4052777777777778,1487971532.8,1639606704.3555555,1696893252.2666667,0.0013206701667950508,0.0023032840847878678,0.0017329049631052203,0.0,0.0,0.0,0.0,-0.044999999999999984,-22.499999999999996,-1300480.0,-0.0873654434587312,4.353285878518011e-05,3.472737607518006
2025-06-08 18:43:46,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.125,1481375744.0,0.0012646007221694578,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.16999999999999998,0.4087222222222222,0.40623611111111113,1487132672.0,1626447075.5555556,1696365653.3333333,0.0012863758466181373,0.0023044144464346443,0.0017335834333300699,0.0,0.0,0.0,0.0,-0.03,-19.354838709677413,-5875712.0,-0.3950718606659076,-3.249240246873159e-05,-2.505016937607696
2025-06-08 18:44:16,1.0,1.0,HEAD,prometheus,http-web,amd64,linux,go1.19.5,10.0.1.23:9090,monitoring-kube-prometheus-prometheus,monitoring,prometheus-monitoring-kube-prometheus-prometheus-0,225c61122d88b01d1f0eaaee0e05b6f3e0567ac0,monitoring-kube-prometheus-prometheus,2.42.0,0.07500000000000001,1479813120.0,0.0012411716776216733,18,6,1,1.0,0.9653159041394336,0.9913289760348584,1.0,1.0,1.0,0.1475,0.40711111111111115,0.40681944444444446,1486898995.2,1608166513.777778,1695688516.2666667,0.0012815164929622146,0.0023017483766447308,0.0017338118494076187,0.0,0.0,0.0,0.0,-0.04999999999999999,-39.99999999999999,-1562624.0,-0.10548464873473273,-2.3429044547784456e-05,-1.8526831542205136
